,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
29269,40456,Female,Loyal Customer,71,Business travel,Business,2939,1,1,1,1,5,3,4,1,1,1,1,3,1,1,0,0.0,neutral or dissatisfied
29270,22233,Male,Loyal Customer,46,Business travel,Business,3053,1,1,1,1,3,5,5,4,4,4,4,4,4,3,0,0.0,satisfied
29271,97685,Male,Loyal Customer,37,Business travel,Business,2282,5,5,5,5,3,4,4,2,2,2,2,5,2,5,20,8.0,satisfied
29272,79007,Female,disloyal Customer,61,Business travel,Business,226,4,4,4,2,1,4,1,1,3,2,5,5,5,1,0,0.0,satisfied
29273,11939,Female,disloyal Customer,29,Business travel,Business,781,4,4,4,5,4,4,4,4,5,5,5,4,4,4,0,0.0,satisfied
29274,92355,Female,Loyal Customer,27,Personal Travel,Eco,2556,4,4,4,3,5,4,5,5,4,5,5,4,5,5,3,0.0,neutral or dissatisfied
29275,19835,Female,Loyal Customer,51,Personal Travel,Eco,632,4,3,4,3,5,3,3,5,5,4,5,2,5,1,0,0.0,neutral or dissatisfied
29276,8518,Female,disloyal Customer,45,Personal Travel,Eco,737,5,2,5,3,2,5,2,2,2,5,4,3,4,2,0,0.0,satisfied
29277,58591,Female,Loyal Customer,43,Business travel,Eco,334,1,5,5,5,5,3,4,1,1,1,1,4,1,4,46,40.0,neutral or dissatisfied
29278,114478,Female,disloyal Customer,33,Business travel,Business,342,2,2,2,3,5,2,5,5,5,3,5,4,4,5,0,0.0,neutral or dissatisfied
29279,121588,Female,Loyal Customer,40,Business travel,Eco,512,4,3,3,3,4,4,4,4,4,3,1,5,3,4,0,0.0,satisfied
29280,82074,Female,Loyal Customer,38,Business travel,Business,2281,3,3,3,3,5,4,5,5,5,5,5,3,5,3,0,0.0,satisfied
29281,104871,Female,Loyal Customer,61,Business travel,Eco,327,2,2,5,5,2,4,4,2,2,2,2,2,2,2,37,30.0,neutral or dissatisfied
29282,67540,Male,Loyal Customer,60,Business travel,Business,1703,4,5,5,5,5,4,3,4,4,4,4,2,4,4,0,0.0,neutral or dissatisfied
29283,56786,Male,Loyal Customer,48,Personal Travel,Eco Plus,937,0,2,0,4,1,0,1,1,3,1,3,3,4,1,0,0.0,satisfied
29284,95164,Male,Loyal Customer,69,Personal Travel,Eco,458,1,4,1,1,5,1,5,5,5,4,5,4,4,5,0,0.0,neutral or dissatisfied
29285,115965,Male,Loyal Customer,11,Personal Travel,Eco,404,2,5,2,3,2,2,2,2,5,5,5,4,5,2,0,0.0,neutral or dissatisfied
29286,76604,Male,Loyal Customer,11,Business travel,Business,3338,5,5,5,5,4,4,4,4,5,3,5,3,5,4,0,0.0,satisfied
29287,63233,Male,disloyal Customer,58,Business travel,Business,372,4,4,4,4,5,4,5,5,4,3,4,3,4,5,0,0.0,satisfied
29288,129284,Female,Loyal Customer,56,Business travel,Business,1581,1,1,1,1,3,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
29289,106670,Female,Loyal Customer,43,Business travel,Business,451,3,3,3,3,5,4,3,3,3,3,3,1,3,2,109,99.0,neutral or dissatisfied
29290,81858,Male,Loyal Customer,17,Business travel,Eco Plus,1306,1,3,3,3,1,1,2,1,1,3,4,1,4,1,0,0.0,neutral or dissatisfied
29291,123839,Female,Loyal Customer,29,Business travel,Business,1855,2,5,5,5,2,2,2,2,3,3,4,1,4,2,7,1.0,neutral or dissatisfied
29292,105026,Male,Loyal Customer,36,Business travel,Business,255,5,1,5,5,2,4,4,4,4,4,4,4,4,4,12,0.0,satisfied
29293,89910,Male,disloyal Customer,12,Business travel,Business,1310,4,4,4,5,3,4,3,3,4,4,4,5,5,3,0,0.0,satisfied
29294,76624,Female,disloyal Customer,25,Business travel,Eco,481,3,3,3,4,1,3,3,1,1,3,3,2,2,1,71,62.0,neutral or dissatisfied
29295,55627,Male,Loyal Customer,33,Business travel,Business,1824,1,2,2,2,1,1,1,1,4,2,1,1,2,1,0,0.0,neutral or dissatisfied
29296,34363,Male,Loyal Customer,32,Personal Travel,Eco,541,2,4,2,3,2,2,5,2,4,4,3,3,5,2,0,0.0,neutral or dissatisfied
29297,18793,Male,disloyal Customer,21,Business travel,Eco,500,4,0,4,2,2,4,2,2,4,3,3,2,5,2,0,0.0,satisfied
29298,10952,Male,Loyal Customer,44,Business travel,Business,312,5,5,5,5,5,4,5,5,5,5,5,4,5,4,0,0.0,satisfied
29299,114545,Female,Loyal Customer,48,Personal Travel,Business,404,1,5,1,3,5,5,4,4,4,1,4,3,4,4,1,0.0,neutral or dissatisfied
29300,116237,Male,Loyal Customer,47,Personal Travel,Eco,446,2,5,2,2,2,2,2,2,4,3,5,4,5,2,40,34.0,neutral or dissatisfied
29301,60163,Male,Loyal Customer,10,Personal Travel,Eco,1050,4,5,3,2,3,3,4,3,5,5,4,3,5,3,0,0.0,satisfied
29302,54963,Male,Loyal Customer,56,Business travel,Business,1379,5,5,4,5,3,4,4,4,4,4,4,5,4,4,0,13.0,satisfied
29303,67496,Female,Loyal Customer,60,Personal Travel,Eco Plus,592,3,5,3,4,3,5,3,2,2,3,4,3,2,1,0,0.0,neutral or dissatisfied
29304,75967,Female,Loyal Customer,54,Business travel,Eco,297,2,5,5,5,1,4,3,1,1,2,1,1,1,4,0,0.0,neutral or dissatisfied
29305,7331,Male,Loyal Customer,42,Business travel,Business,3499,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,0.0,satisfied
29306,60660,Male,Loyal Customer,61,Personal Travel,Eco,1620,4,4,4,3,2,4,2,2,5,5,5,5,4,2,2,5.0,satisfied
29307,43423,Female,Loyal Customer,63,Personal Travel,Eco Plus,402,1,5,1,3,5,4,4,4,4,1,4,5,4,3,0,0.0,neutral or dissatisfied
29308,126083,Male,disloyal Customer,20,Business travel,Eco,507,3,4,3,4,4,3,3,4,4,5,4,3,5,4,0,0.0,neutral or dissatisfied
29309,58027,Male,Loyal Customer,54,Personal Travel,Eco,1721,3,1,3,3,2,3,2,2,2,4,1,1,3,2,6,9.0,neutral or dissatisfied
29310,9358,Female,disloyal Customer,39,Business travel,Business,384,5,5,5,3,3,5,1,3,5,3,4,4,4,3,14,2.0,satisfied
29311,90371,Female,Loyal Customer,51,Business travel,Business,270,2,4,4,4,1,4,4,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied
29312,15843,Female,Loyal Customer,30,Business travel,Business,1761,3,1,1,1,3,3,3,3,4,4,4,2,3,3,0,0.0,neutral or dissatisfied
29313,59432,Female,Loyal Customer,59,Personal Travel,Eco Plus,2447,2,0,2,4,3,5,5,5,5,2,5,5,5,5,8,0.0,neutral or dissatisfied
29314,8153,Male,Loyal Customer,44,Business travel,Business,1609,3,2,2,2,5,2,3,3,3,2,3,1,3,4,22,19.0,neutral or dissatisfied
29315,17911,Male,Loyal Customer,36,Business travel,Business,789,4,3,3,3,4,3,2,4,4,3,4,1,4,3,0,13.0,neutral or dissatisfied
29316,64401,Female,Loyal Customer,46,Business travel,Business,2154,5,5,5,5,4,4,4,3,3,4,3,4,3,4,2,0.0,satisfied
29317,67893,Female,Loyal Customer,41,Personal Travel,Eco,1188,4,1,5,3,1,5,1,1,4,4,4,2,3,1,1,0.0,satisfied
29318,28993,Female,Loyal Customer,26,Business travel,Business,605,1,1,2,1,5,5,5,5,4,2,1,2,3,5,0,0.0,satisfied
29319,59418,Female,Loyal Customer,28,Personal Travel,Eco,2447,3,5,3,2,2,3,2,2,3,5,4,1,1,2,0,0.0,neutral or dissatisfied
29320,28955,Male,disloyal Customer,23,Business travel,Eco,987,3,3,3,3,5,3,5,5,2,5,4,2,3,5,24,14.0,neutral or dissatisfied
29321,43191,Male,disloyal Customer,25,Business travel,Eco,651,3,2,3,3,5,3,5,5,3,2,3,2,3,5,0,3.0,neutral or dissatisfied
29322,73520,Female,disloyal Customer,36,Business travel,Business,194,2,3,3,4,2,3,2,2,3,4,3,2,3,2,57,48.0,neutral or dissatisfied
29323,58201,Female,disloyal Customer,20,Business travel,Eco,925,4,4,4,3,5,4,5,5,4,1,4,4,4,5,38,62.0,neutral or dissatisfied
29324,108920,Male,Loyal Customer,18,Personal Travel,Eco,1243,4,1,4,3,2,4,4,2,2,5,1,3,2,2,2,0.0,neutral or dissatisfied
29325,62210,Male,Loyal Customer,21,Personal Travel,Eco,2454,1,3,1,3,1,1,1,1,2,3,3,2,4,1,30,23.0,neutral or dissatisfied
29326,23387,Female,disloyal Customer,24,Business travel,Eco,300,4,3,4,3,4,4,4,4,3,4,3,1,5,4,0,0.0,neutral or dissatisfied
29327,12794,Female,disloyal Customer,20,Business travel,Eco,641,1,3,0,2,2,0,2,2,2,4,1,3,5,2,17,16.0,neutral or dissatisfied
29328,123683,Female,disloyal Customer,42,Business travel,Eco,214,3,2,3,3,4,3,1,4,3,3,4,1,3,4,0,0.0,neutral or dissatisfied
29329,32083,Female,Loyal Customer,28,Business travel,Business,1706,0,4,0,3,5,5,5,5,1,5,4,1,2,5,0,0.0,satisfied
29330,118723,Female,Loyal Customer,70,Personal Travel,Eco,368,2,4,2,4,3,2,3,4,4,2,2,2,4,4,19,21.0,neutral or dissatisfied
29331,109502,Male,Loyal Customer,53,Business travel,Business,3146,4,4,4,4,2,5,4,4,4,4,4,5,4,3,55,50.0,satisfied
29332,12842,Female,Loyal Customer,70,Personal Travel,Eco,817,2,5,2,4,4,5,4,4,4,2,2,3,4,3,0,0.0,neutral or dissatisfied
29333,38781,Female,Loyal Customer,45,Business travel,Business,2326,5,5,5,5,5,4,3,5,5,4,5,1,5,2,0,0.0,neutral or dissatisfied
29334,113057,Male,Loyal Customer,59,Business travel,Business,1722,3,3,3,3,3,5,4,5,5,5,5,3,5,3,0,0.0,satisfied
29335,83356,Female,Loyal Customer,58,Business travel,Business,3677,1,1,1,1,4,4,5,5,5,5,5,4,5,4,0,4.0,satisfied
29336,109975,Male,disloyal Customer,45,Personal Travel,Eco,1052,3,5,3,2,2,3,2,2,4,4,4,5,5,2,16,4.0,neutral or dissatisfied
29337,6759,Male,Loyal Customer,46,Business travel,Business,2989,0,0,0,2,3,4,4,3,3,3,3,5,3,5,31,34.0,satisfied
29338,30409,Female,Loyal Customer,23,Personal Travel,Eco,641,4,5,4,2,2,4,2,2,3,3,4,4,4,2,0,1.0,neutral or dissatisfied
29339,102677,Male,disloyal Customer,21,Business travel,Eco,601,3,0,3,2,3,3,3,3,5,3,5,3,4,3,0,0.0,neutral or dissatisfied
29340,125173,Female,Loyal Customer,16,Personal Travel,Eco,1089,2,2,2,3,5,2,5,5,2,4,4,2,4,5,0,0.0,neutral or dissatisfied
29341,81621,Male,Loyal Customer,41,Business travel,Business,1142,2,2,2,2,4,5,5,5,5,5,5,5,5,4,13,19.0,satisfied
29342,115549,Female,disloyal Customer,36,Business travel,Eco,308,2,2,1,4,3,1,5,3,4,5,4,2,3,3,51,44.0,neutral or dissatisfied
29343,34872,Female,Loyal Customer,58,Business travel,Business,2248,4,4,4,4,2,4,1,4,4,4,4,4,4,4,0,0.0,satisfied
29344,39373,Male,disloyal Customer,26,Business travel,Business,521,4,4,4,1,5,4,5,5,5,3,5,5,5,5,0,0.0,satisfied
29345,110099,Male,disloyal Customer,29,Business travel,Business,1072,3,3,3,3,3,3,3,3,4,5,4,5,5,3,8,0.0,neutral or dissatisfied
29346,120229,Male,disloyal Customer,38,Business travel,Eco,925,1,1,1,4,1,5,5,1,4,4,4,5,2,5,203,152.0,neutral or dissatisfied
29347,77377,Male,Loyal Customer,39,Business travel,Business,599,5,5,3,5,3,5,5,3,3,3,3,3,3,5,0,0.0,satisfied
29348,39902,Female,disloyal Customer,44,Business travel,Eco Plus,272,1,0,0,2,3,1,3,3,5,1,4,2,1,3,4,3.0,neutral or dissatisfied
29349,29206,Male,Loyal Customer,44,Business travel,Business,2311,2,2,2,2,4,4,3,5,5,5,5,4,5,5,14,0.0,satisfied
29350,82670,Female,Loyal Customer,47,Business travel,Business,2801,4,4,4,4,2,5,5,4,4,5,4,3,4,3,0,0.0,satisfied
29351,53754,Female,disloyal Customer,39,Business travel,Business,1195,4,5,5,5,1,5,1,1,1,4,3,3,5,1,10,6.0,neutral or dissatisfied
29352,11374,Male,Loyal Customer,29,Personal Travel,Eco,74,3,4,3,4,2,3,2,2,4,3,3,2,4,2,0,0.0,neutral or dissatisfied
29353,77012,Male,Loyal Customer,53,Business travel,Business,2528,5,5,5,5,2,5,4,3,3,4,3,3,3,5,0,0.0,satisfied
29354,101539,Female,Loyal Customer,49,Personal Travel,Eco,345,2,4,2,3,3,4,4,5,5,2,3,3,5,3,6,0.0,neutral or dissatisfied
29355,27532,Female,Loyal Customer,28,Personal Travel,Eco,954,2,4,2,3,3,2,3,3,5,2,5,5,4,3,0,1.0,neutral or dissatisfied
29356,3416,Male,Loyal Customer,9,Personal Travel,Eco,296,2,1,2,4,4,2,5,4,2,5,4,1,3,4,0,0.0,neutral or dissatisfied
29357,37266,Male,Loyal Customer,25,Business travel,Business,1056,1,1,1,1,4,4,4,4,2,2,2,3,5,4,14,11.0,satisfied
29358,70205,Female,Loyal Customer,13,Personal Travel,Eco,403,2,3,2,2,1,2,1,1,5,2,1,2,5,1,0,4.0,neutral or dissatisfied
29359,67606,Female,Loyal Customer,29,Business travel,Business,2410,5,1,5,5,3,4,3,3,5,3,5,4,5,3,30,56.0,satisfied
29360,79933,Male,Loyal Customer,53,Business travel,Business,1096,5,5,5,5,4,5,4,5,5,5,5,5,5,4,1,0.0,satisfied
29361,19343,Male,Loyal Customer,24,Personal Travel,Eco,694,3,5,2,1,3,2,3,3,5,2,5,5,4,3,0,0.0,neutral or dissatisfied
29362,96340,Male,Loyal Customer,28,Business travel,Business,1609,2,2,2,2,2,2,2,2,5,5,5,5,4,2,11,0.0,satisfied
29363,107135,Female,Loyal Customer,32,Business travel,Eco Plus,842,3,1,1,1,3,3,3,3,3,4,3,3,2,3,25,10.0,neutral or dissatisfied
29364,69208,Female,Loyal Customer,55,Business travel,Business,2861,1,1,1,1,2,5,4,5,5,5,5,3,5,3,0,0.0,satisfied
29365,23942,Male,Loyal Customer,22,Business travel,Business,2891,4,4,4,4,5,5,5,5,4,1,1,4,3,5,38,20.0,satisfied
29366,92519,Male,Loyal Customer,24,Personal Travel,Eco,1947,2,4,2,4,1,2,1,1,3,5,5,3,4,1,0,0.0,neutral or dissatisfied
29367,121610,Male,Loyal Customer,13,Personal Travel,Eco,912,2,5,2,3,1,2,1,1,5,5,5,4,5,1,0,0.0,neutral or dissatisfied
29368,126612,Female,Loyal Customer,49,Personal Travel,Eco,1337,1,5,2,3,3,5,4,4,4,2,1,5,4,5,0,15.0,neutral or dissatisfied
29369,178,Male,Loyal Customer,28,Personal Travel,Eco Plus,227,2,1,2,4,4,2,4,4,3,3,4,3,4,4,0,0.0,neutral or dissatisfied
29370,67200,Female,Loyal Customer,69,Personal Travel,Eco,1017,4,4,5,4,4,4,4,1,1,5,2,1,1,2,0,0.0,neutral or dissatisfied
29371,4571,Male,Loyal Customer,37,Business travel,Business,561,3,3,3,3,3,4,4,4,4,4,4,4,4,4,7,0.0,satisfied
29372,127617,Female,Loyal Customer,40,Business travel,Eco,1773,3,3,3,3,3,3,3,3,2,1,1,2,2,3,0,0.0,neutral or dissatisfied
29373,57862,Male,Loyal Customer,52,Business travel,Business,2457,4,4,4,4,3,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
29374,6472,Male,Loyal Customer,62,Personal Travel,Eco Plus,213,2,4,2,4,3,2,3,3,2,5,3,2,3,3,0,0.0,neutral or dissatisfied
29375,101348,Female,Loyal Customer,26,Personal Travel,Eco,2026,3,4,3,5,2,3,4,2,4,4,4,5,4,2,5,0.0,neutral or dissatisfied
29376,127402,Female,Loyal Customer,52,Business travel,Business,2655,4,4,4,4,4,4,5,5,5,5,5,4,5,4,0,0.0,satisfied
29377,92913,Male,Loyal Customer,68,Business travel,Eco,134,1,1,1,1,1,1,1,1,2,4,3,4,2,1,0,20.0,neutral or dissatisfied
29378,89970,Male,Loyal Customer,37,Personal Travel,Eco,1416,3,4,3,5,4,3,4,4,4,3,4,5,5,4,0,6.0,neutral or dissatisfied
29379,125266,Male,Loyal Customer,23,Business travel,Business,1488,3,4,4,4,3,3,3,3,1,2,3,4,2,3,7,14.0,neutral or dissatisfied
29380,3737,Female,Loyal Customer,51,Personal Travel,Eco,427,4,4,4,2,5,4,5,1,1,4,1,4,1,3,0,0.0,neutral or dissatisfied
29381,122975,Female,Loyal Customer,40,Business travel,Business,1710,1,1,5,1,4,5,5,3,3,3,3,4,3,3,7,49.0,satisfied
29382,46183,Male,Loyal Customer,34,Personal Travel,Eco Plus,604,5,5,5,2,3,5,2,3,3,3,4,3,4,3,0,0.0,satisfied
29383,39281,Male,Loyal Customer,27,Business travel,Business,67,0,5,0,3,3,1,1,3,2,2,1,2,1,3,0,8.0,satisfied
29384,7163,Male,Loyal Customer,41,Business travel,Business,135,2,2,4,2,3,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
29385,75645,Male,Loyal Customer,21,Business travel,Business,3379,1,2,3,3,1,1,1,1,1,3,4,1,3,1,0,0.0,neutral or dissatisfied
29386,31381,Male,Loyal Customer,43,Business travel,Eco,834,4,5,5,5,4,4,4,4,1,1,2,3,1,4,5,33.0,satisfied
29387,76354,Female,Loyal Customer,33,Business travel,Business,1851,3,3,3,3,4,1,1,3,3,3,3,2,3,3,10,19.0,neutral or dissatisfied
29388,3727,Male,Loyal Customer,24,Personal Travel,Eco,431,1,5,1,4,5,1,3,5,5,3,4,3,5,5,0,0.0,neutral or dissatisfied
29389,59671,Female,Loyal Customer,22,Personal Travel,Eco,965,1,4,2,5,3,2,3,3,5,5,4,4,4,3,26,8.0,neutral or dissatisfied
29390,99567,Male,Loyal Customer,59,Business travel,Business,2270,5,5,5,5,2,5,4,2,2,2,2,3,2,3,0,0.0,satisfied
29391,118337,Female,Loyal Customer,52,Business travel,Business,2978,4,5,5,5,3,4,4,2,2,2,4,2,2,3,12,11.0,neutral or dissatisfied
29392,2151,Female,Loyal Customer,12,Business travel,Business,2199,3,2,4,2,3,3,3,3,4,4,4,1,3,3,12,27.0,neutral or dissatisfied
29393,39073,Male,Loyal Customer,30,Business travel,Business,2474,4,4,4,4,4,4,4,4,4,4,5,5,4,4,0,0.0,satisfied
29394,62317,Female,disloyal Customer,26,Business travel,Eco,414,3,2,3,1,1,3,1,1,2,5,2,3,1,1,3,0.0,neutral or dissatisfied
29395,47623,Male,Loyal Customer,48,Business travel,Business,1464,5,5,3,5,3,3,1,5,5,5,5,3,5,4,59,44.0,satisfied
29396,81894,Male,Loyal Customer,26,Business travel,Business,2408,1,1,1,1,1,1,1,1,4,1,4,2,3,1,88,82.0,neutral or dissatisfied
29397,28042,Male,Loyal Customer,34,Business travel,Eco Plus,2537,5,4,4,4,5,5,5,5,2,1,5,2,2,5,0,0.0,satisfied
29398,106353,Female,disloyal Customer,23,Business travel,Eco,551,2,0,2,3,2,2,2,2,5,5,5,5,4,2,0,0.0,neutral or dissatisfied
29399,69872,Male,Loyal Customer,30,Personal Travel,Eco Plus,1345,2,2,3,2,5,3,5,5,3,3,3,4,2,5,3,0.0,neutral or dissatisfied
29400,91709,Female,Loyal Customer,48,Business travel,Business,3409,3,2,3,3,4,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
29401,52695,Male,Loyal Customer,54,Personal Travel,Eco Plus,119,1,3,1,4,2,1,2,2,1,2,4,2,3,2,0,0.0,neutral or dissatisfied
29402,54743,Female,Loyal Customer,47,Personal Travel,Eco,787,2,1,2,3,2,4,4,1,1,2,1,1,1,3,0,0.0,neutral or dissatisfied
29403,87410,Male,Loyal Customer,27,Personal Travel,Eco,425,1,3,1,2,5,1,5,5,3,3,3,1,2,5,0,0.0,neutral or dissatisfied
29404,73636,Male,Loyal Customer,57,Business travel,Business,204,1,1,1,1,4,5,5,4,4,4,4,5,4,3,0,0.0,satisfied
29405,26914,Male,Loyal Customer,45,Business travel,Eco,1774,4,5,5,5,4,4,4,4,2,4,4,2,4,4,0,0.0,satisfied
29406,77067,Female,disloyal Customer,28,Business travel,Eco,991,3,3,3,3,4,3,5,4,1,1,3,4,4,4,6,0.0,neutral or dissatisfied
29407,24566,Female,Loyal Customer,19,Personal Travel,Eco,874,4,1,4,3,2,4,2,2,2,1,2,1,3,2,0,0.0,neutral or dissatisfied
29408,92043,Male,disloyal Customer,46,Business travel,Business,1589,2,2,2,4,4,2,4,4,5,4,5,4,4,4,0,0.0,neutral or dissatisfied
29409,60834,Female,Loyal Customer,48,Business travel,Business,1754,5,3,5,5,5,5,4,2,2,2,2,5,2,5,0,0.0,satisfied
29410,71998,Male,Loyal Customer,48,Personal Travel,Eco,1437,3,4,4,3,2,4,3,2,3,5,3,5,5,2,53,50.0,neutral or dissatisfied
29411,70138,Female,Loyal Customer,30,Personal Travel,Eco,460,3,2,1,3,2,1,2,2,4,5,3,4,4,2,0,1.0,neutral or dissatisfied
29412,1855,Female,Loyal Customer,67,Personal Travel,Business,931,2,5,2,2,2,4,5,2,2,2,2,5,2,4,47,52.0,neutral or dissatisfied
29413,42649,Male,Loyal Customer,35,Personal Travel,Eco,546,1,4,1,5,3,1,3,3,2,5,3,3,4,3,10,0.0,neutral or dissatisfied
29414,117827,Male,Loyal Customer,55,Personal Travel,Eco,328,4,1,3,4,4,3,4,4,1,4,2,4,3,4,0,0.0,neutral or dissatisfied
29415,49998,Female,Loyal Customer,32,Business travel,Business,2643,2,3,1,3,2,2,2,2,1,2,2,3,2,2,0,26.0,neutral or dissatisfied
29416,83918,Male,Loyal Customer,39,Business travel,Business,2481,2,2,2,2,4,5,5,5,5,5,5,3,5,4,15,0.0,satisfied
29417,61269,Female,Loyal Customer,28,Personal Travel,Eco,967,3,5,3,1,3,3,3,3,4,4,4,4,5,3,13,20.0,neutral or dissatisfied
29418,69554,Female,Loyal Customer,53,Business travel,Business,2475,3,3,5,3,2,3,3,4,4,4,5,3,4,3,0,3.0,satisfied
29419,45835,Male,Loyal Customer,25,Personal Travel,Eco,391,2,2,2,4,1,2,1,1,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
29420,33138,Female,Loyal Customer,19,Personal Travel,Eco,101,1,5,1,3,1,1,1,1,1,2,4,3,4,1,0,0.0,neutral or dissatisfied
29421,20247,Female,Loyal Customer,45,Business travel,Business,1886,3,5,5,5,5,3,2,3,3,3,3,1,3,2,9,14.0,neutral or dissatisfied
29422,6117,Female,Loyal Customer,58,Business travel,Business,3085,5,5,5,5,2,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
29423,67412,Female,Loyal Customer,57,Business travel,Business,3282,1,1,1,1,2,4,4,4,4,4,4,3,4,4,1,2.0,satisfied
29424,2853,Female,Loyal Customer,60,Business travel,Business,409,1,1,4,1,4,4,4,5,4,5,4,4,4,4,105,136.0,satisfied
29425,34489,Male,Loyal Customer,40,Business travel,Business,1990,4,4,4,4,1,5,3,5,5,5,5,5,5,1,11,5.0,satisfied
29426,43663,Male,Loyal Customer,24,Business travel,Eco,695,4,4,4,4,4,4,3,4,1,2,5,1,4,4,0,1.0,satisfied
29427,120882,Male,disloyal Customer,39,Business travel,Business,920,4,3,3,1,3,1,5,3,2,4,4,5,5,5,113,171.0,neutral or dissatisfied
29428,128444,Female,disloyal Customer,23,Business travel,Eco,647,1,4,1,3,4,1,4,4,3,2,4,1,3,4,0,0.0,neutral or dissatisfied
29429,49614,Female,Loyal Customer,42,Business travel,Business,89,0,4,0,1,4,4,5,3,3,3,3,5,3,1,0,0.0,satisfied
29430,70720,Male,Loyal Customer,46,Business travel,Business,675,3,3,3,3,2,5,5,4,4,4,4,5,4,3,18,20.0,satisfied
29431,20182,Male,Loyal Customer,17,Personal Travel,Eco,403,2,4,2,4,1,2,1,1,4,2,4,3,4,1,7,3.0,neutral or dissatisfied
29432,40671,Male,Loyal Customer,36,Personal Travel,Business,588,2,4,3,1,5,1,3,3,3,3,3,4,3,2,2,0.0,neutral or dissatisfied
29433,42787,Female,Loyal Customer,54,Business travel,Business,2833,3,3,3,3,1,2,3,5,5,5,5,5,5,4,0,0.0,satisfied
29434,47954,Female,Loyal Customer,49,Personal Travel,Eco,838,2,4,2,3,2,5,5,5,5,2,5,3,5,3,0,0.0,neutral or dissatisfied
29435,28952,Female,Loyal Customer,23,Business travel,Business,697,3,2,3,3,5,5,5,5,3,3,3,2,2,5,0,0.0,satisfied
29436,50284,Male,Loyal Customer,37,Business travel,Business,1706,3,3,3,3,3,3,5,4,4,4,3,1,4,4,0,0.0,satisfied
29437,121693,Female,Loyal Customer,48,Business travel,Eco Plus,511,1,1,1,1,2,4,3,1,1,1,1,2,1,3,0,0.0,neutral or dissatisfied
29438,108454,Female,Loyal Customer,43,Business travel,Eco,1444,2,1,3,1,5,3,4,2,2,2,2,2,2,1,1,6.0,neutral or dissatisfied
29439,41662,Male,Loyal Customer,32,Business travel,Business,347,2,2,2,2,4,4,4,4,3,1,4,3,4,4,0,0.0,satisfied
29440,26472,Female,Loyal Customer,60,Personal Travel,Eco,842,3,5,3,5,2,1,5,1,1,3,1,4,1,4,89,94.0,neutral or dissatisfied
29441,43581,Female,Loyal Customer,42,Personal Travel,Eco,1499,3,3,3,2,4,1,1,5,5,3,5,1,5,1,2,0.0,neutral or dissatisfied
29442,116752,Male,Loyal Customer,38,Personal Travel,Eco Plus,372,2,0,2,2,2,2,2,2,3,3,3,3,5,2,7,0.0,neutral or dissatisfied
29443,69296,Male,Loyal Customer,45,Personal Travel,Eco Plus,733,3,4,3,1,2,3,2,2,4,3,3,1,2,2,43,43.0,neutral or dissatisfied
29444,67916,Male,Loyal Customer,21,Personal Travel,Eco,1235,2,5,2,5,1,2,1,1,4,5,5,5,4,1,6,0.0,neutral or dissatisfied
29445,41337,Male,Loyal Customer,33,Personal Travel,Eco,689,2,2,2,3,3,2,3,3,4,1,2,2,2,3,0,0.0,neutral or dissatisfied
29446,95025,Male,Loyal Customer,59,Personal Travel,Eco,293,3,3,3,4,3,3,3,3,3,5,4,3,4,3,0,0.0,neutral or dissatisfied
29447,334,Male,disloyal Customer,26,Business travel,Eco,421,3,5,3,2,1,3,1,1,4,4,1,1,4,1,0,0.0,neutral or dissatisfied
29448,123596,Female,Loyal Customer,52,Personal Travel,Eco,1773,3,4,3,4,4,3,4,4,4,3,4,3,4,2,0,0.0,neutral or dissatisfied
29449,92812,Male,Loyal Customer,44,Business travel,Business,1587,4,4,4,4,2,3,5,1,1,2,1,4,1,3,0,0.0,satisfied
29450,929,Male,Loyal Customer,34,Business travel,Business,158,4,4,4,4,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
29451,68939,Female,disloyal Customer,7,Business travel,Eco,646,2,5,2,3,2,2,2,2,4,5,5,5,4,2,0,0.0,neutral or dissatisfied
29452,61478,Female,disloyal Customer,27,Business travel,Business,805,0,0,0,2,1,0,1,1,5,3,3,4,4,1,0,5.0,satisfied
29453,113013,Female,disloyal Customer,35,Business travel,Business,1751,4,3,3,4,2,3,2,2,3,2,3,4,4,2,10,0.0,neutral or dissatisfied
29454,39803,Female,disloyal Customer,22,Business travel,Eco,221,2,0,2,4,4,2,5,4,1,3,5,3,5,4,0,11.0,neutral or dissatisfied
29455,95093,Female,Loyal Customer,20,Personal Travel,Eco,239,1,5,1,5,5,1,3,5,3,3,5,4,4,5,30,31.0,neutral or dissatisfied
